[2022-05-11 14:07:45,069]:[INFO]:query_search: restaurant near Phuong Hang Bong
[2022-05-11 14:07:59,539]:[INFO]:Scrolling url ...
[2022-05-11 14:09:43,917]:[INFO]:all_link_restaurant: 260
[2022-05-11 14:09:48,920]:[INFO]:Time run Phuong Hang Bong: 0:00:02.064179 minutes
[2022-05-11 14:09:48,920]:[INFO]:Save to data/url/restaurant_Phuong Hang Bong.txt
[2022-05-11 14:09:48,920]:[INFO]:query_search: restaurant near Phuong Trang Tien
[2022-05-11 14:10:03,431]:[INFO]:Scrolling url ...
[2022-05-11 14:12:05,993]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:12:10,999]:[INFO]:Time run Phuong Trang Tien: 0:00:02.367984 minutes
[2022-05-11 14:12:10,999]:[INFO]:Save to data/url/restaurant_Phuong Trang Tien.txt
[2022-05-11 14:12:11,000]:[INFO]:query_search: restaurant near Phuong Tran Hung Dao
[2022-05-11 14:12:26,299]:[INFO]:Scrolling url ...
[2022-05-11 14:14:36,601]:[INFO]:all_link_restaurant: 240
[2022-05-11 14:14:41,604]:[INFO]:Time run Phuong Tran Hung Dao: 0:00:02.510061 minutes
[2022-05-11 14:14:41,604]:[INFO]:Save to data/url/restaurant_Phuong Tran Hung Dao.txt
[2022-05-11 14:14:41,604]:[INFO]:query_search: restaurant near Phuong Phan Chu Trinh
[2022-05-11 14:14:56,409]:[INFO]:Scrolling url ...
[2022-05-11 14:16:33,385]:[INFO]:all_link_restaurant: 160
[2022-05-11 14:16:38,392]:[INFO]:Time run Phuong Phan Chu Trinh: 0:00:01.946458 minutes
[2022-05-11 14:16:38,392]:[INFO]:Save to data/url/restaurant_Phuong Phan Chu Trinh.txt
[2022-05-11 14:16:38,392]:[INFO]:query_search: restaurant near Phuong Hang Bai
[2022-05-11 14:16:54,283]:[INFO]:Scrolling url ...
[2022-05-11 14:19:13,263]:[INFO]:all_link_restaurant: 260
[2022-05-11 14:19:18,270]:[INFO]:Time run Phuong Hang Bai: 0:00:02.664630 minutes
[2022-05-11 14:19:18,270]:[INFO]:Save to data/url/restaurant_Phuong Hang Bai.txt
[2022-05-11 14:19:18,271]:[INFO]:query_search: restaurant near Phuong Phu Thuong
[2022-05-11 14:19:33,977]:[INFO]:Scrolling url ...
[2022-05-11 14:20:54,703]:[INFO]:all_link_restaurant: 120
